Vehicle Type,Vehicle Age,Charging Station Type,Usage Frequency (monthly km),Environmental Humidity (%),Vehicle Load,Charging Power (kW),Cable Length (m),Temperature (Celsius),Battery Capacity (kWh),"Thermal Management System (0=no, 1=yes)",Loss Percentage (%)
Truck,2,Public,110.14735897774278,44.55216032198756,Normal,11.0,1.0,4.739119057718373,85,1,24.052176188456325
Sedan,4,Public,423.4695279194262,68.3432932124547,Normal,120.0,4.018193180610346,10.481466178645665,100,0,16.61280335457604
SUV,2,Fast,433.5701394954714,70.72894457544513,Light,22.0,1.3418524374099157,33.61181086134195,85,0,25.793288390973352
SUV,4,Home,264.8512234796302,74.62480487057704,Heavy,3.7,1.0,19.538818526339213,85,0,24.92223629473216
SUV,3,Public,366.1929564734008,67.69150392438817,Normal,7.4,1.0,25.481319982380278,85,0,25.50626399647605
Sedan,9,Home,260.9108579789596,58.23645002536907,Normal,7.4,1.0,9.266235092591941,60,0,26.85675298148161
SUV,7,Home,328.8489844266246,59.90924573633481,Normal,150.0,4.532141787546513,12.838684229898604,60,1,10.548334047793537
Truck,3,Home,375.913919892011,46.029113841130965,Normal,7.4,1.0,14.310206805253046,75,0,25.54795863894939
Sedan,8,Public,355.5084924573874,38.849809569522264,Normal,120.0,4.679111789407737,24.203469612052167,100,0,16.080249817114304
Sedan,9,Home,434.0969613409345,36.53181024118901,Normal,3.7,1.0,10.715289298114218,40,0,26.93694214037716
Truck,7,Public,351.8880675705335,39.10117605583857,Normal,7.4,1.0,21.027084819823244,75,0,24.815416963964648
Sedan,6,Home,302.8084617038595,76.69759437014237,Light,120.0,3.8148528243229594,14.993115665546275,85,1,12.708803279052225
SUV,4,Home,223.8581032122578,38.22166271003419,Normal,120.0,4.274380063945715,2.8687162188754733,85,1,15.263446788197761
Sedan,5,Home,252.14946196760792,66.1868722464275,Normal,7.4,1.0,14.971204379753601,85,1,22.51575912404928
Sedan,8,Home,381.0051396725016,39.231427165736235,Normal,7.4,1.0,26.04233479763447,60,0,25.86846695952689
SUV,3,Fast,149.81734810858813,78.76448851078868,Normal,22.0,1.0,15.061020079338986,60,0,23.9377959841322
Sedan,2,Home,410.58073034127966,48.329226773784875,Normal,3.7,1.0,11.713579420987237,85,0,26.387284115802558
SUV,3,Fast,271.88562739854666,50.6068214514535,Light,120.0,4.10942805998861,29.23718228739719,85,0,16.552150487473742
Sedan,7,Fast,218.139409559211,50.22557893910769,Light,11.0,1.0,18.89890857760627,60,0,24.470218284478747
SUV,8,Fast,190.12758232185325,70.82295920301043,Normal,11.0,1.0,1.1837695771919137,75,0,28.063246084561616
Sedan,1,Home,367.43677856483873,40.91452623710548,Normal,7.4,1.0,12.111444767463524,75,0,25.887711046507295
Sedan,7,Fast,298.5358646196682,71.55123679528147,Normal,3.7,1.0,17.67859266646748,75,0,25.444281466706506
Truck,9,Home,458.876522322982,62.85294272210405,Normal,11.0,1.0,17.353345990957905,85,0,24.87933080180842
Sedan,3,Home,173.6924349474079,41.014008389846246,Heavy,7.4,1.0,20.109621754024165,75,0,24.43192435080483
SUV,3,Home,242.1836376938137,33.27037729204554,Normal,22.0,1.0,13.38670033581769,75,0,24.27265993283646
Sedan,8,Fast,290.7778841872587,68.74962707194794,Normal,50.0,1.236658403175488,12.881182387999242,60,0,21.942092723987894
SUV,4,Home,224.8143256030066,40.94815229080934,Normal,3.7,1.0,15.140808210217676,40,0,25.801838357956466
Sedan,8,Home,300.61186641418027,74.4533414861415,Normal,22.0,1.0,22.944830512045034,100,0,23.788966102409006
Truck,5,Home,331.9500766415519,36.489263868236954,Normal,50.0,1.0,8.155934980899472,85,0,22.618813003820105
Sedan,3,Home,348.448423912974,60.81822824037511,Normal,11.0,1.0,14.279393800659717,40,0,25.194121239868053
Sedan,4,Home,450.6167130884461,64.60841968607556,Heavy,150.0,5.202923779751742,17.479413397833767,60,1,9.805579210309117
Sedan,4,Public,169.65275712184194,62.88512072786096,Normal,7.4,1.0,9.618602152637266,75,1,23.536279569472544
Sedan,8,Home,333.7760319935311,45.80149072481272,Light,11.0,1.0,19.623951856897303,60,0,24.375209628620535
SUV,6,Fast,235.30571804118335,73.77617616102341,Heavy,7.4,1.0,18.489117684726907,60,0,24.862176463054617
Sedan,7,Public,343.00133800235847,68.49026583743736,Normal,150.0,5.228150285455812,-5.688472876454416,75,1,14.601769718018788
SUV,9,Fast,343.13321863530473,55.51031708106404,Heavy,7.4,1.0,15.33910890462913,60,0,25.64217821907417
Sedan,6,Home,201.30806167676687,60.16465139692244,Heavy,11.0,1.0,29.172583755621524,85,1,23.034516751124304
Sedan,3,Public,209.88476573659125,58.318561347368686,Normal,50.0,1.6390552306006454,29.964487467070278,100,1,19.462425108714378
SUV,3,Home,351.16430634695746,77.33492886727126,Light,120.0,3.7418298093189972,21.824767395377002,75,0,14.885868383734898
SUV,3,Home,302.34045107441307,74.82066183896447,Heavy,120.0,4.015315704224244,27.7000983812821,85,1,13.197677528368542
Sedan,10,Public,278.0378159268396,41.7748642578035,Normal,22.0,1.267179835182286,13.4700784485402,100,1,21.739574227883104
Sedan,2,Public,365.7986829774974,43.13798888575226,Normal,22.0,1.0,20.695364369042586,60,1,20.039072873808518
Sedan,1,Public,373.1718475862132,79.07190360662162,Normal,11.0,1.0,16.638290546638533,100,1,21.622341890672292
SUV,10,Public,247.03698872982972,41.828035097643436,Normal,22.0,1.0,21.686957165798788,75,1,20.63739143315976
SUV,1,Home,214.79468623575,77.67396622412976,Normal,11.0,1.0,33.448254322589094,60,0,26.63965086451782
Sedan,4,Public,173.80810231623582,62.48768525483726,Light,50.0,1.0121293043379538,25.023184486091587,60,0,21.210701549387295
SUV,3,Home,303.3454120201485,32.50547195205338,Normal,11.0,1.0,11.575186012964704,85,0,25.734962797407057
SUV,5,Home,157.6839722851435,46.786359973041684,Light,120.0,3.9827255362048803,30.80344039362542,100,1,13.902050846827525
SUV,9,Public,309.9428458229034,53.80770359564458,Light,7.4,1.0,17.47961664638522,60,1,22.214076670722953
SUV,8,Fast,421.6836791424439,71.65464457252259,Light,22.0,1.0,21.518261455840943,75,0,23.503652291168187
Sedan,9,Home,264.65402297137155,46.42927066376758,Light,22.0,1.0,12.639210723921206,75,0,24.72215785521576
Sedan,5,Home,246.37957194598363,45.52891560622732,Normal,7.4,1.0,22.37371711945869,60,0,24.984743423891736
Sedan,8,Home,499.7844773627145,76.0131629514332,Heavy,3.7,1.0,18.989770704171296,60,0,25.23204585916574
Sedan,4,Home,450.9701819187646,33.95171727005867,Normal,7.4,1.0,26.316931878940615,85,0,25.72338637578812
SUV,5,Public,223.54021294445857,57.57606073574977,Normal,150.0,5.71019981244164,9.976320751310034,75,1,11.609835755958814
Truck,3,Public,313.90131810589753,55.21196349240516,Normal,120.0,5.079858483909765,24.506270673291024,75,1,13.091183376613088
Sedan,5,Public,332.86782423480827,32.86673801112552,Light,7.4,1.0,-9.38714451835438,60,0,30.387428903670873
Sedan,3,Public,320.36604227261785,34.38796102596553,Heavy,11.0,1.0,8.84072569134095,75,1,23.28185486173181
Sedan,5,Home,481.46734477127876,49.098371648900226,Normal,11.0,1.0,1.5467031212280133,75,1,24.840659375754395
Truck,5,Home,308.72298924194206,36.70806096723905,Normal,11.0,1.0,18.374102006770965,60,0,24.475179598645806
Sedan,6,Home,323.7234875631017,53.903595222392795,Heavy,7.4,1.0,24.61366982736416,60,0,25.482733965472832
SUV,9,Public,368.8662295146416,60.44444427035897,Normal,120.0,3.7801270587646987,14.908170948908225,75,0,15.858429339600704
Sedan,1,Public,418.9919716047667,64.56983422514884,Normal,120.0,3.7842018104591446,28.557200613703024,40,1,13.153541027970178
Sedan,10,Public,393.68991943041055,57.323503296038226,Heavy,3.7,1.0,7.256533139993259,40,0,27.67869337200135
Truck,6,Home,353.8084786311639,48.98300079466562,Heavy,22.0,1.1890826411966327,0.9855626758002174,100,0,26.997428785438277
Truck,1,Home,144.13001946060916,36.487931330231774,Heavy,3.7,1.0,22.23145204917531,100,1,22.126290409835065
Sedan,6,Fast,251.1862275941574,42.37427074035388,Light,22.0,1.0,26.70431310477749,75,0,24.4408626209555
Truck,2,Home,381.9421207205271,50.97108385079268,Heavy,120.0,4.03230728034436,16.054456287088332,60,1,12.405262382754513
SUV,8,Public,325.0398697279306,76.20572417011502,Normal,22.0,1.0,33.22197771642986,60,0,25.844395543285973
SUV,3,Home,382.6128633822952,40.13002905971975,Normal,11.0,1.6184120323491364,20.08386657593777,75,0,24.375979331362117
Sedan,10,Home,488.71660616712484,50.66721154663277,Normal,150.0,4.87559937291368,18.976863707401474,75,1,9.642426944976545
SUV,6,Public,182.30367949406758,66.6154428687027,Light,50.0,2.0367646244390434,10.696794418485801,85,0,22.679023428522363
Sedan,6,Home,413.7910174804584,65.26016760009472,Light,7.4,1.0,1.968184229613854,75,0,28.166363154077228
SUV,4,Public,266.9636537506369,78.27962972369716,Normal,11.0,1.0,12.33291561003119,100,0,25.63341687799376
Sedan,5,Public,393.5349819274732,39.545064833983716,Normal,50.0,1.886797353247191,30.80897919336426,60,1,19.855194515296446
Sedan,2,Home,295.87792566318825,30.82598057999809,Light,3.7,1.0,16.909166741056122,40,0,25.34816665178878
Sedan,10,Public,512.7004538892995,46.11616304936014,Heavy,3.7,1.3667195029647343,11.087774402575645,75,0,27.095804870967243
SUV,10,Home,313.0086936261738,37.484630624135804,Normal,120.0,3.951454301722782,5.950030520024269,100,1,14.785721046856537
Sedan,8,Home,235.94857756440194,57.42345261917531,Normal,3.7,1.0,20.387939063272746,85,1,22.10758781265455
SUV,10,Public,341.9874622791768,74.93895276251169,Normal,22.0,1.8278537296225417,3.750007574068901,40,0,26.96392534999749
Truck,7,Home,332.394278071827,64.41134164862714,Normal,11.0,1.0,18.56966653470312,75,0,24.536066693059375
Sedan,10,Home,413.80970941104476,36.789942817506244,Light,50.0,1.7098996961229735,10.388124607822562,75,0,22.777324926496973
SUV,6,Fast,344.80527986049253,35.80450121977437,Normal,50.0,1.3947782816938652,12.393383392782852,85,1,19.018712462290363
Sedan,7,Home,547.5064639169303,75.57249066377136,Normal,150.0,4.700541905444804,21.42119938962343,60,1,9.484510830647087
SUV,1,Public,288.85958645977274,54.38047749462002,Normal,3.7,1.0,5.5006800460753205,60,0,27.57986399078494
Sedan,5,Public,290.03800502195264,76.18364959946487,Normal,11.0,1.0,15.06536083569019,60,0,25.13692783286196
SUV,7,Home,239.61139499469456,66.81088577715082,Normal,22.0,1.0,-0.27200569074360814,60,0,27.204401138148725
SUV,1,Home,308.5668338354177,79.66742303177006,Normal,120.0,4.257124177185341,13.869432071617858,40,0,15.904675674269098
Truck,2,Home,323.1059121082954,73.56138713304867,Light,7.4,1.0,19.969906531064165,75,1,21.366018693787165
SUV,9,Home,328.1210529955878,50.710609613090256,Normal,3.7,1.0,22.913984396218453,75,0,25.662796879243693
Sedan,3,Public,306.7187675493999,67.91139137757952,Normal,7.4,1.406540337495271,26.342579628619127,85,0,25.881786094471458
SUV,6,Public,239.01787832727013,53.56140836599725,Normal,11.0,1.0,21.58572927566564,85,0,24.517145855133126
SUV,7,Home,211.83348719176448,41.65361465495573,Heavy,22.0,1.0,10.932107691202386,75,0,24.963578461759525
SUV,9,Public,262.4826275164444,42.05146293781797,Heavy,22.0,1.0,-3.103783038017621,60,0,27.870756607603525
Sedan,5,Fast,414.15376602351137,49.86610722309068,Normal,3.7,1.0,24.906569083979917,85,0,25.861313816795985
Truck,4,Home,435.67996854914793,35.573311300608765,Light,50.0,2.318781578882644,9.754015022639582,85,0,22.908587784913404
SUV,2,Public,292.3035463559565,38.888314244432195,Normal,22.0,1.0,0.5338341908058482,75,1,23.793233161838835
SUV,3,Public,205.84170335325751,55.03043418600495,Normal,11.0,1.0,33.71562576098984,75,0,26.793125152197966
Sedan,5,Home,291.88263896832086,77.6961238680903,Normal,22.0,1.1584378976391696,14.39447281466414,85,0,24.250324385886756
SUV,2,Home,509.16654352700795,58.88431710086125,Heavy,50.0,1.9678003781071607,19.889725069498272,75,0,20.60595517515393
Sedan,4,Public,399.89678353166204,50.42483745940112,Normal,7.4,1.0,17.281158856995397,85,0,25.00376822860092
SUV,1,Home,355.07426915325476,42.13501599346509,Normal,120.0,3.6805744407454575,14.85586387048036,60,1,12.419114446276657
Sedan,4,Home,396.26849170525696,39.79506523532203,Normal,7.4,1.0,11.12980123341285,75,0,26.23403975331743
SUV,7,Public,454.0566611341313,62.92035146894478,Normal,120.0,3.7320879131673945,9.162107905179047,40,0,16.88362237554789
Truck,3,Public,184.71337984528805,72.41626587108294,Normal,50.0,2.967906964213496,37.25489509191088,60,0,24.584932500488925
Sedan,10,Home,260.79601313028775,49.94279632195818,Normal,22.0,1.0,0.42404791610769266,100,0,27.215190416778462
Truck,8,Home,247.12783671631843,57.532952318664144,Normal,3.7,1.0,10.669578231099788,75,0,26.896084353780044
Sedan,6,Home,358.71143970709835,65.33633806245194,Normal,120.0,3.3612443791533706,6.097241002184063,75,1,14.261173989139873
SUV,6,Home,316.01108906395973,32.91477875277879,Normal,7.4,1.0,20.178074337351447,75,0,24.59561486747029
SUV,1,Home,375.6311290689408,47.54485237180917,Heavy,50.0,1.3720571195533247,10.860213869225339,40,0,22.063985785931596
SUV,5,Home,249.31126501327773,66.48764448810545,Normal,120.0,3.316367340291877,10.01029885875419,75,1,13.406123898395101
SUV,3,Home,437.1952050679156,64.23095132596359,Heavy,7.4,1.0,21.41772591432472,60,0,24.69354518286494
SUV,10,Home,293.0666291850698,32.667386220804566,Normal,120.0,4.180187911773577,34.3512185199099,85,1,14.960337659868767
Sedan,1,Home,369.45455519581833,41.89092491867025,Normal,22.0,1.0,6.6958792639597835,75,0,25.510824147208044
Sedan,8,Home,419.54064989229397,63.99786072225006,Normal,22.0,1.329817018330672,-0.5133381112759938,60,1,24.467576131420536
SUV,7,Home,411.51243154949685,43.570802117795225,Normal,120.0,3.5342933766949867,15.625370070258707,75,1,12.492072674295752
SUV,7,Home,336.08284084017964,70.72051469686937,Normal,22.0,1.0819951127568048,23.37612572182089,75,1,20.866222700742583
SUV,10,Fast,381.93469063825455,31.475242959957967,Normal,11.0,1.0,12.847008625020266,75,0,25.830598274995946
SUV,10,Home,474.16606639722863,39.51735146467225,Normal,22.0,1.2979219182699246,21.328888086253244,85,0,23.714738576385614
Sedan,10,Public,351.3601233974696,44.065649002527906,Heavy,22.0,1.125017703242209,9.517443657558598,75,1,22.459020120109386
SUV,4,Fast,227.03535979384202,76.26449174050441,Normal,3.7,1.0,38.91875564012118,100,1,25.613751128024237
Sedan,6,Home,358.3050730963885,69.81594781853329,Normal,7.4,1.0,21.14269477151265,60,1,21.788538954302528
SUV,9,Public,296.27187819804095,74.20725432646589,Normal,3.7,1.0,10.155332573649183,60,0,27.048933485270165
Sedan,3,Home,65.19988655956558,52.02395735886437,Normal,7.4,1.0,7.479761345577829,85,1,23.91404773088443
Sedan,9,Home,346.19980237030927,71.128104563821,Heavy,50.0,1.8898097610424205,17.70374774182782,85,1,18.354155332155646
Sedan,4,Home,311.6650650015607,72.67467859233743,Normal,3.7,1.0,21.737989072115628,100,1,22.177597814423127
Sedan,5,Home,415.64177714974386,49.99784119374998,Normal,11.0,1.0,1.923483704279409,75,0,27.76530325914412
SUV,7,Home,224.99063425116935,79.72309238721263,Normal,11.0,1.0,15.111200836699895,75,0,25.22775983266002
Sedan,6,Home,149.42903376206925,72.56193146079346,Normal,120.0,3.5079750580242526,22.42865072107821,75,1,12.03971767322777
Sedan,10,Public,316.86808594105094,78.70484843723943,Light,11.0,1.0,18.337540569591102,75,0,24.732491886081778
Sedan,8,Fast,338.0177387605446,73.32485543225827,Normal,50.0,1.6607618821528518,21.23918854520983,75,1,17.978218650118393
Sedan,8,Home,309.38329453855687,68.81018201278039,Normal,11.0,1.0,29.909169555271973,60,0,26.28183391105439
Sedan,8,Home,302.07086836854035,77.19219367322728,Heavy,3.7,1.0,-16.093891456907947,75,0,32.24877829138159
Sedan,3,Home,193.12730457936735,50.9909622292295,Normal,3.7,1.0,17.184103857419736,85,0,25.343179228516053
SUV,10,Home,286.1082863025077,69.16667167484313,Normal,11.0,1.0,-8.514030249486453,75,1,27.10280604989729
SUV,6,Public,265.1594170495585,40.644560295805476,Heavy,3.7,1.0,14.549368138904773,75,0,26.02012637221905
SUV,7,Home,407.270874076744,66.63969273605385,Heavy,22.0,1.2656395205770665,27.990981541322906,40,0,24.881016068553116
Sedan,9,Home,337.9325364030614,69.26766415261964,Normal,11.0,1.0,13.71406843644606,60,1,22.607186312710784
Sedan,10,Public,272.2002878254805,65.8262204941795,Light,50.0,1.5645909453927975,5.655684849554413,85,1,20.651158502785513
SUV,10,Public,472.3884876422766,72.49065326785808,Normal,7.4,1.0,23.255722742768768,75,0,25.41114454855375
SUV,4,Home,273.1092323784991,50.666772342480286,Normal,22.0,1.1726166745635043,16.39845537678813,85,0,23.806617261924128
Sedan,5,Home,355.7786723886163,57.23840660377458,Normal,7.4,1.0,16.890943411137453,60,0,25.131811317772506
Sedan,8,Home,283.30786664107177,30.53337053476355,Light,50.0,2.2350938176358586,36.574197783860235,75,0,24.332386465589973
Sedan,1,Home,463.1152515028004,37.3026581503012,Normal,11.0,1.0,-0.07019169685841042,100,1,24.96403833937168
Sedan,6,Home,308.6859775813611,62.20969628139108,Normal,22.0,1.0,8.636423851267953,75,0,25.37271522974641
Sedan,4,Home,311.64142278906735,58.115859982252246,Normal,120.0,4.473037553162738,18.761109471517095,60,1,12.18429688227795
SUV,5,Fast,286.01296412272865,39.8666256770702,Light,11.0,1.0,27.19002488454786,60,0,25.58800497690957
SUV,5,Home,319.6511926001215,42.17323970801408,Normal,7.4,1.0,5.395361199847629,60,0,27.43092776003047
SUV,2,Home,419.9537838647909,47.204110096172904,Normal,120.0,4.461279602870385,10.891366821254092,40,1,13.652366437184375
SUV,8,Home,384.5843844684688,65.82073564717547,Light,11.0,1.0,14.3153629467428,85,0,25.436927410651435
SUV,2,Home,302.8076181116171,60.48583013316505,Normal,50.0,2.080646822045134,13.478587571258618,85,1,18.944605896770845
SUV,4,Public,470.1325106456654,33.47856320876449,Light,11.0,1.0,21.97473040763614,85,0,24.494946081527225
Truck,5,Home,387.29856413425694,67.99695745061803,Normal,7.4,1.0,14.498469574086794,40,0,25.61030608518264
Sedan,1,Home,256.1818880802651,43.132978151101476,Normal,22.0,1.0,21.495881150617603,100,0,23.149176230123523
Sedan,6,Home,161.9651646266062,63.587983920221006,Normal,7.4,1.0,2.9711292738397823,75,0,27.965774145232043
Sedan,2,Home,258.498619820343,36.168142233077525,Normal,120.0,3.959478725700933,16.446518567002357,40,1,12.290435649449995
SUV,5,Home,341.3348778550253,79.8960638359584,Normal,11.0,1.0,15.345740047543329,40,0,25.080851990491333
SUV,6,Home,359.7200370631427,34.01675853438571,Light,3.7,1.0,23.436786571493457,75,1,22.617357314298694
Sedan,8,Home,435.9137683302019,67.08670142004976,Heavy,11.0,1.0,40.0,60,1,25.299999999999997
Truck,9,Home,190.5454024881,57.06651796265477,Normal,50.0,1.6351825294915951,24.56289343935348,60,1,18.68016995261649
Sedan,6,Home,256.08446660531894,34.296959564206915,Heavy,120.0,4.7311542091616845,7.964575079313052,40,0,17.572662088718232
Truck,5,Public,182.23573301254868,31.340522877537776,Heavy,22.0,1.0,21.332658563914393,75,0,23.31653171278288
Sedan,4,Public,166.12007884205545,48.133285875833934,Heavy,7.4,1.0,14.498218315938043,40,0,25.56035633681239
Sedan,2,Public,237.21812540466814,70.1111966003572,Normal,22.0,1.0154209859328405,11.612995893944237,40,0,24.585111314177574
Sedan,2,Public,336.6612244294021,32.057562014069624,Light,50.0,2.2833668708201884,9.711259845416338,60,0,22.79943146632683
Sedan,7,Home,377.1394434890316,65.21993316640271,Heavy,11.0,1.0,9.180178710274365,40,0,26.41396425794513
Sedan,5,Public,205.16458933783252,62.768813813211935,Light,11.0,1.0,3.556065337908894,60,0,27.43878693241822
Sedan,7,Home,219.072408061276,43.276883838638355,Normal,22.0,1.0,2.0453827951352217,75,1,23.740923440972956
SUV,1,Home,122.01768246765661,33.87460178674451,Heavy,120.0,3.392039189910952,21.55032851722117,60,0,14.556085298399712
SUV,1,Home,321.4352208276996,75.7660980277031,Normal,22.0,1.0,11.43717092348217,40,0,24.562565815303568
Sedan,5,Home,226.78610980292618,45.0174901368362,Light,7.4,1.8816200353601376,16.820657613909024,60,0,25.586678494898262
SUV,2,Fast,466.30313782118475,35.56916158933806,Normal,3.7,1.0,6.301957818240082,40,0,27.469608436351987
SUV,8,Home,340.98087996495946,64.0758539180458,Heavy,3.7,1.0,20.790601342438183,85,0,25.188120268487637
Sedan,3,Home,282.8554256543225,40.8340614395814,Heavy,150.0,4.099739858967848,7.963489022073399,75,0,14.107172125069244
Sedan,1,Home,235.88875724555476,53.781537778131494,Normal,50.0,1.6927587423443498,1.611218440363329,75,1,21.07413568309951
Sedan,2,Home,150.53297798057707,32.520277211801655,Heavy,50.0,2.2083305882413025,30.68120078854023,85,0,22.840405451828698
Sedan,10,Home,163.2128223054569,79.64919744540525,Light,11.0,1.0,17.077452512874796,40,1,21.98450949742504
SUV,10,Home,237.7859045427865,52.38105633877462,Normal,22.0,1.6779316238882689,11.877778604472686,40,0,25.2634100910496
Sedan,7,Home,230.10971179756953,79.95549906547672,Normal,7.4,1.0,13.078350901142292,75,0,25.99432981977154
SUV,6,Public,200.08281571540056,49.28374384670332,Light,22.0,1.0,11.407685115207695,60,0,24.81846297695846
SUV,8,Home,337.70947274423446,47.392627797110976,Normal,50.0,1.6123542731582918,19.932383734450994,75,0,20.719700389688946
Sedan,7,Home,351.4265592414859,75.72861641335368,Light,3.7,1.0,-0.4742706663674827,100,0,29.0748541332735
SUV,10,Public,254.1367602698272,46.473292692224405,Normal,7.4,1.0,-3.0522007221733993,75,0,29.370440144434678
Sedan,8,Fast,493.5152268265317,51.60027736581354,Light,7.4,1.0,16.125556671716563,60,0,25.434888665656683
Truck,3,Home,125.3270633483908,33.90552183570787,Normal,7.4,1.0,-2.425300793703972,85,1,25.89506015874079
Sedan,6,Home,305.8163898972263,77.77311940177378,Heavy,50.0,2.2955628104382644,-4.065995458364409,75,1,22.760980496892014
SUV,7,Fast,278.1419795912075,34.25756204254511,Normal,11.0,1.0,24.029450514094005,85,0,25.0558901028188
SUV,10,Home,244.92991180327434,68.55924667676621,Light,22.0,1.4131932040468211,16.667848612678757,60,0,24.173026879487658
Sedan,1,Home,230.23371539869407,56.93076969055885,Normal,50.0,2.416489613618232,16.802810273648333,60,0,21.39768275207945
SUV,1,Home,299.30401170876416,33.07025720237674,Heavy,50.0,1.675819738073636,3.811703650382981,40,0,23.625569138960223
Truck,7,Fast,277.4472172678271,30.085191402052807,Normal,120.0,3.663049332661774,28.90161887476424,60,1,13.461848441283733
SUV,3,Fast,260.81234728874404,76.77768192635646,Normal,22.0,1.0,25.05951088533208,75,0,23.961902177066417
SUV,3,Public,170.12803650106255,67.1086702117772,Light,7.4,1.0,1.4087615528282846,60,0,28.12824768943434
SUV,5,Home,138.1888182189501,64.32181217697075,Normal,7.4,1.0,13.912444991325344,60,0,25.72751100173493
Sedan,6,Home,271.14835248044346,51.927826529961095,Normal,22.0,1.0,10.90393017136065,40,0,24.91921396572787
Sedan,2,Home,259.79038955034696,41.93068933554887,Normal,7.4,1.0,14.55360468494815,75,0,25.44927906301037
SUV,3,Public,280.29631397231725,63.9931537365287,Normal,120.0,2.7060487930450106,25.876695422047334,40,1,12.178363480931973
Sedan,6,Fast,289.13782021104913,60.41505343085496,Heavy,11.0,1.0,11.191133583505026,85,0,25.961773283298992
SUV,3,Home,247.74976581171822,66.31710974241682,Light,120.0,3.6934865348575547,24.837241242130794,75,0,15.464191515854937
Truck,5,Public,278.75925761817945,48.2896259250131,Normal,50.0,1.624922691513698,-2.305624940600694,60,0,25.023586333876988
Sedan,9,Home,214.64716918965055,79.34618802565952,Light,120.0,3.839094941805425,8.848460116325173,75,1,14.099855447637676
Sedan,3,Home,452.3945809163283,33.35043277142664,Normal,120.0,3.848551287626824,10.98255584872567,75,0,16.37776447406828
SUV,6,Public,220.02598518500315,33.9850808518107,Normal,3.7,1.0,9.594355793977336,100,1,24.011128841204535
Sedan,5,Home,262.90192905346595,75.84379237903076,Heavy,50.0,2.551548987121174,15.243625567726715,40,0,21.977049380015245
SUV,5,Home,227.62112108861194,62.385321745952176,Light,7.4,1.0,16.579061835652563,85,0,25.194187632869486
Sedan,6,Home,225.9418459795097,46.316703409105216,Normal,150.0,4.048487893627464,17.304259322717073,75,1,9.363392082270318
SUV,6,Public,302.46415666379465,68.0976378850313,Light,50.0,2.2342928462622407,23.862587196555168,85,0,21.689663862442156
Sedan,1,Public,289.7765790116988,52.63866939265199,Normal,3.7,1.0,22.334569000757625,85,0,25.146913800151527
SUV,9,Fast,254.05396096247898,31.056075440386607,Normal,120.0,3.393952498229947,-0.02071956456592794,85,1,15.65112016202816
Sedan,5,Public,271.65240084456883,62.55518347099787,Light,7.4,1.0,16.499183388150975,85,1,22.2101633223698
SUV,1,Home,228.01864490067294,42.155596854576146,Heavy,11.0,1.0,8.879442648271407,40,0,26.174111470345718
Sedan,8,Home,340.17256377261606,35.76675583050339,Normal,22.0,1.0,23.196163683052283,85,0,23.839232736610455
SUV,7,Fast,505.5192742590714,41.26365912497021,Normal,120.0,3.6832213389821904,27.95534130023915,85,0,16.282678929538925
SUV,7,Home,212.51587227667818,53.80789405646243,Normal,120.0,3.768533666226871,23.416205155569152,100,0,15.417507864227266
Sedan,5,Public,339.39632237346046,32.492821564162014,Normal,22.0,1.0,34.06030890629221,60,0,25.862061781258443
Sedan,1,Public,304.494895702071,74.15761933897738,Normal,11.0,1.0,22.53045818461959,100,0,24.45609163692392
Sedan,9,Public,366.86297581325897,57.995900828468095,Normal,7.4,1.982441405069405,24.98897148334731,85,0,26.19901499920416
SUV,9,Home,369.67929604960716,44.649809005770784,Light,11.0,1.0,7.059581657377485,60,0,26.938083668524502
SUV,8,Home,320.54126972186606,64.35024240443414,Heavy,7.4,1.0,14.751214971955052,60,0,25.709757005608985
SUV,5,Public,296.01794238849004,70.21182484899705,Light,22.0,1.2985627490939071,21.899199030049186,75,1,20.57912118055679
Sedan,3,Public,256.5549800351554,60.69623139917401,Light,22.0,1.0,17.88556965834214,85,1,20.37288606833157
Sedan,8,Public,223.50396468913647,40.12473409552618,Normal,50.0,1.675372943481633,5.864425490030964,85,0,23.564801373734625
SUV,1,Home,290.31543390482153,35.514421007322184,Light,3.7,1.0,5.764880475937309,85,0,27.52702390481254
Sedan,3,Home,171.54111685823196,72.99498485166933,Light,11.0,1.0,-3.10471481122579,75,0,28.670942962245157
Truck,7,Public,240.61440098825312,41.73437067758702,Normal,7.4,1.0,18.72058910728122,60,1,21.865882178543757
Sedan,4,Public,410.68536244725686,31.004121533874887,Heavy,22.0,1.3016015935334087,4.695651572836173,85,0,26.21167048219947
SUV,7,Public,309.85122210796914,62.145105407712606,Light,11.0,1.0,21.716639904628074,75,0,24.593327980925615
Sedan,5,Home,389.266441893555,37.644266493215646,Normal,11.0,1.0,22.241229093718253,75,0,24.59824581874365
Sedan,6,Fast,446.9643886658424,79.54849098822876,Normal,11.0,1.0,17.218233941329558,75,0,24.756353211734087
SUV,7,Home,282.2970544085183,73.48654158697059,Normal,50.0,1.5640939684675952,18.949230567432217,85,1,17.842200870747355
SUV,10,Public,320.7325834193642,60.42228630006089,Normal,11.0,1.0,25.185420710350733,100,1,22.437084142070145
Truck,7,Home,269.8154105847244,71.69328213042718,Normal,7.4,1.3190299215480794,26.500572706739288,60,0,26.069629502121895
Sedan,7,Home,218.73942395243938,53.52678503843481,Normal,22.0,1.0,-7.306607588939016,60,0,28.611321517787808
